long,lat,date,apn,address,city,zip,units
-118.23472,34.11628,2001-05-01T00:00:00Z,,3602 N EAGLE ROCK,Los Angeles,,2
-118.267476,34.02639,2001-05-01T00:00:00Z,,36 E 24TH,Los Angeles,,2
-118.42045,34.01199,2001-04-01T00:00:00Z,,3755 S SAWTELLE,Los Angeles,,20
-118.288239,34.083455,2001-04-01T00:00:00Z,,4052 W MELROSE,Los Angeles,,6
-118.37818,34.14281,2001-04-01T00:00:00Z,,4115 N BAKMAN,Los Angeles,,2
-118.28248,34.09885,2001-04-01T00:00:00Z,,4210 CUMBERLAND,Los Angeles,,1
-118.3278,34.0784,2001-04-01T00:00:00Z,,445 N ROSSMORE,Los Angeles,,160
-118.26875,34.07224,2001-04-01T00:00:00Z,,455 N LAKE,Los Angeles,,3
-118.41341,34.15453,2001-04-01T00:00:00Z,,4610 N COLDWATER CANYON,Los Angeles,,15
-118.32947,34.08131,2001-03-01T00:00:00Z,,4636 N CAHUENGA,Los Angeles,,43
-118.39687,34.15577,2001-03-01T00:00:00Z,,4661 N LAUREL CANYON,Los Angeles,,6
-118.246852,34.061434,2001-03-01T00:00:00Z,,510 N FIGUEROA,Los Angeles,,4
-118.2834,33.96811,2001-03-01T00:00:00Z,,517 W 79TH,Los Angeles,,4
-118.28384,33.95129,2001-03-01T00:00:00Z,,535 W 94TH,Los Angeles,,4
-118.34316,34.08143,2001-03-01T00:00:00Z,,539 N SYCAMORE,Los Angeles,,7
-118.3107,34.09966,2001-03-01T00:00:00Z,,5535 HAROLD,Los Angeles,,11
-118.28469,33.95708,2001-03-01T00:00:00Z,,560 W 88TH,Los Angeles,,3
-118.31366,34.06287,2001-03-01T00:00:00Z,,610 S WILTON,Los Angeles,,16
-118.36954,34.18361,2001-03-01T00:00:00Z,,6218 VINELAND,Los Angeles,,6
-118.25771,34.07024,2001-03-01T00:00:00Z,,632 N LAVETA,Los Angeles,,4
-118.32816,34.095,2001-03-01T00:00:00Z,,6338 W HOMEWOOD,Los Angeles,,6
-118.31982,34.08285,2001-03-01T00:00:00Z,,639 N WINDSOR,Los Angeles,,3
-118.264341,34.004005,2001-03-01T00:00:00Z,,641 E VERNON,Los Angeles,,4
-118.40202,33.95953,2001-03-01T00:00:00Z,,6513 W 86TH,Los Angeles,,1
-118.47005,33.99986,2001-03-01T00:00:00Z,,660 E ROSE,Los Angeles,,5
-118.333941,33.976629,2001-03-01T00:00:00Z,,6807 S BRYNHURST,Los Angeles,,4
-118.54238,34.19409,2001-03-01T00:00:00Z,,6810 N GEYSER,Los Angeles,,4
-118.37318,33.97505,2001-02-01T00:00:00Z,,6931 KITTYHAWK,Los Angeles,,14
-118.28367,34.24765,2001-02-01T00:00:00Z,,7006 W FOOTHILL,Los Angeles,,5
-118.263123,34.003755,2001-02-01T00:00:00Z,,704 E VERNON,Los Angeles,,2
-118.46815,33.99913,2001-02-01T00:00:00Z,,705 E SUNSET,Los Angeles,,4
-118.26869,34.05196,2001-02-01T00:00:00Z,,718 S COLUMBIA,Los Angeles,,2
-118.26869,34.05196,2001-02-01T00:00:00Z,,718 S COLUMBIA,Los Angeles,,2
-118.34794,34.08008,2001-02-01T00:00:00Z,,7258 W ROSEWOOD,Los Angeles,,2
-118.288964,33.947971,2001-02-01T00:00:00Z,,767 W 97TH,Los Angeles,,6
-118.27867,33.96928,2001-02-01T00:00:00Z,,7717 S BROADWAY,Los Angeles,,4
-118.26182,34.01678,2001-02-01T00:00:00Z,,800 E 31ST,Los Angeles,,5
-118.24552,34.0608,2001-02-01T00:00:00Z,,807 BOSTON,Los Angeles,,6
-118.2875,33.981135,2001-02-01T00:00:00Z,,813 W 64TH,Los Angeles,,2
-118.28811,34.00577,2001-07-01T00:00:00Z,,823 W 43RD,Los Angeles,,6
-118.29574,34.05689,2001-07-01T00:00:00Z,,827 S CATALINA,Los Angeles,,4
-118.245659,34.061921,2001-07-01T00:00:00Z,,842 W CESAR E CHAVEZ,Los Angeles,,3
-118.28471,34.0868,2001-07-01T00:00:00Z,,851 N HOOVER,Los Angeles,,2
-118.38335,34.03173,2001-07-01T00:00:00Z,,8742 W VENICE,Los Angeles,,18
-118.38342,34.07262,2001-07-01T00:00:00Z,,8765 W BURTON,Los Angeles,,21
-118.28945,33.97294,2001-07-01T00:00:00Z,,905 W 74TH,Los Angeles,,3
-118.39252,34.03159,2001-07-01T00:00:00Z,,9113 W NATIONAL,Los Angeles,,8
-118.25501,34.07316,2001-07-01T00:00:00Z,,927 W KENSINGTON,Los Angeles,,4
-118.26982,33.95002,2001-07-01T00:00:00Z,,9501 S SAN PEDRO,Los Angeles,,8
-118.282528,34.089376,2001-07-01T00:00:00Z,,957 VENANGO,Los Angeles,,1
-118.24268,33.94873,2001-07-01T00:00:00Z,,9610 S GRAHAM,Los Angeles,,5
-118.36636,34.24984,2001-07-01T00:00:00Z,,9889 HELEN,Los Angeles,,1
-118.390732,34.14193,2001-07-01T00:00:00Z,,14246 W VENTURA,Los Angeles,,1
-118.45253,33.961017,2002-01-01T00:00:00Z,,112 E CULVER,Los Angeles,,1
-118.228512,34.041281,2002-01-01T00:00:00Z,,1256 S 4TH,Los Angeles,,4
-118.285675,34.030469,2002-01-01T00:00:00Z,,2112 S PARK GROVE,Los Angeles,,27
-118.29653,34.05217,2002-01-01T00:00:00Z,,1016 S KENMORE,Los Angeles,,3
-118.47411,33.99035,2002-01-01T00:00:00Z,,101 E CLUB HOUSE,Los Angeles,,1
-118.32075,34.05284,2002-01-01T00:00:00Z,,1030 S NORTON,Los Angeles,,5
-118.30183,33.71315,2002-01-01T00:00:00Z,,1032 W 37TH,Los Angeles,,3
-118.29278,34.01292,2002-01-01T00:00:00Z,,1032 W LEIGHTON,Los Angeles,,4
-118.2745,34.04813,2002-01-01T00:00:00Z,,1036 S UNION,Los Angeles,,4
-118.4228,34.05523,2002-01-01T00:00:00Z,,10390 LA GRANGE,Los Angeles,,6
-118.29335,33.99025,2002-01-01T00:00:00Z,,1050 W 57TH,Los Angeles,,5
-118.36263,34.14707,2002-01-01T00:00:00Z,,10631 W VALLEY SPRING,Los Angeles,,3
-118.4354,34.05949,2002-01-01T00:00:00Z,,10704 W ASHTON,Los Angeles,,1
-118.440474,34.059556,2002-02-01T00:00:00Z,,10804 W WILSHIRE,Los Angeles,,3
-118.440474,34.059556,2002-02-01T00:00:00Z,,10804 W WILSHIRE,Los Angeles,,1
-118.42322,34.02979,2002-02-01T00:00:00Z,,10911 W NATIONAL,Los Angeles,,2
-118.36931,34.16327,2002-02-01T00:00:00Z,,10936 W HARTSOOK,Los Angeles,,5
-118.37138,34.16624,2002-02-01T00:00:00Z,,11023 W MCCORMICK,Los Angeles,,3
-118.37138,34.16624,2002-02-01T00:00:00Z,,11023 W MCCORMICK,Los Angeles,,3
-118.37129,34.16624,2002-02-01T00:00:00Z,,11031 W MCCORMICK,Los Angeles,,3
-118.27883,33.93362,2002-02-01T00:00:00Z,,11157 S BROADWAY,Los Angeles,,4
-118.25117,34.06836,2002-02-01T00:00:00Z,,1121 W MARION,Los Angeles,,2
-118.25108,34.06773,2002-02-01T00:00:00Z,,1124 W MARION,Los Angeles,,2
-118.45549,34.04743,2002-02-01T00:00:00Z,,11540 W ROCHESTER,Los Angeles,,1
-118.455671,34.047444,2002-02-01T00:00:00Z,,11544 W ROCHESTER,Los Angeles,,1
-118.455671,34.047444,2002-02-01T00:00:00Z,,11544 W ROCHESTER,Los Angeles,,3
-118.47404,34.0461,2002-02-01T00:00:00Z,,11700 W DOROTHY,Los Angeles,,7
-118.29118,33.92585,2002-02-01T00:00:00Z,,11808 S VERMONT,Los Angeles,,5
-118.44378,34.02525,2002-02-01T00:00:00Z,,11818 W GATEWAY,Los Angeles,,14
-118.473,34.04548,2002-03-01T00:00:00Z,,11908 W DARLINGTON,Los Angeles,,1
-118.473,34.04548,2002-03-01T00:00:00Z,,11908 W DARLINGTON,Los Angeles,,6
-118.473,34.04548,2002-03-01T00:00:00Z,,11908 W DARLINGTON,Los Angeles,,1
-118.473,34.04548,2002-03-01T00:00:00Z,,11914 W DARLINGTON,Los Angeles,,4
-118.423012,34.029955,2002-07-01T00:00:00Z,,2967 S KELTON,Los Angeles,,6
-118.473,34.04548,2002-03-01T00:00:00Z,,11914 W DARLINGTON,Los Angeles,,1
-118.473,34.04548,2002-03-01T00:00:00Z,,11914 W DARLINGTON,Los Angeles,,1
-118.473,34.04548,2002-03-01T00:00:00Z,,11914 W DARLINGTON,Los Angeles,,1
-118.473,34.04548,2002-03-01T00:00:00Z,,11923 W DARLINGTON,Los Angeles,,2
-118.37579,34.05551,2002-03-01T00:00:00Z,,1204 S LA CIENEGA,Los Angeles,,1
-118.37579,34.05551,2002-03-01T00:00:00Z,,1204 S LA CIENEGA,Los Angeles,,6
-118.26264,34.07838,2002-03-01T00:00:00Z,,1206 N ALVARADO,Los Angeles,,4
-118.26264,34.07838,2002-03-01T00:00:00Z,,1206 N ALVARADO,Los Angeles,,4
-118.26635,34.08015,2002-03-01T00:00:00Z,,1217 N WATERLOO,Los Angeles,,2
-118.29853,34.01292,2002-03-01T00:00:00Z,,1236 W LEIGHTON,Los Angeles,,4
-118.40354,34.15067,2002-03-01T00:00:00Z,,12407 W MOORPARK,Los Angeles,,3
-118.403637,34.150505,2002-03-01T00:00:00Z,,12415 W MOORPARK,Los Angeles,,3
-118.36799,34.05232,2002-03-01T00:00:00Z,,1247 S HAYWORTH,Los Angeles,,1
-118.25216,34.01485,2002-03-01T00:00:00Z,,1254 E 28TH,Los Angeles,,4
-118.252029,34.070862,2002-04-01T00:00:00Z,,1250 N LYMAN,Los Angeles,,2
-118.29931,34.01451,2002-04-01T00:00:00Z,,1265 W 39TH,Los Angeles,,4
-118.41114,34.15078,2002-04-01T00:00:00Z,,12751 W MOORPARK,Los Angeles,,12
-118.41114,34.15078,2002-04-01T00:00:00Z,,12751 W MOORPARK,Los Angeles,,12
-118.26592,34.08084,2002-04-01T00:00:00Z,,1305 N WATERLOO,Los Angeles,,4
-118.46219,34.04465,2002-04-01T00:00:00Z,,1310 S ARMACOST,Los Angeles,,5
-118.298228,34.019837,2002-04-01T00:00:00Z,,1314 W 37TH,Los Angeles,,3
-118.46176,34.04489,2002-04-01T00:00:00Z,,1317 S WESTGATE,Los Angeles,,17
-118.28225,34.0965,2002-04-01T00:00:00Z,,1321 N BATES,Los Angeles,,2
-118.261212,34.056879,2002-04-01T00:00:00Z,,1326 W 4TH,Los Angeles,,20
-118.27837,34.09671,2002-04-01T00:00:00Z,,1332 N SANBORN,Los Angeles,,2
-118.261555,34.056213,2002-04-01T00:00:00Z,,1339 W MARYLAND,Los Angeles,,17
-118.35032,34.09572,2002-04-01T00:00:00Z,,1344 N MARTEL,Los Angeles,,1
-118.261731,34.056287,2002-04-01T00:00:00Z,,1351 W MARYLAND,Los Angeles,,1
-118.29623,34.0716,2002-04-01T00:00:00Z,,136 S KENMORE,Los Angeles,,5
-118.251853,34.072997,2002-04-01T00:00:00Z,,1370 W ALLISON,Los Angeles,,2
-118.440848,34.180953,2002-04-01T00:00:00Z,,14133 W BESSEMER,Los Angeles,,36
-118.440848,34.180953,2002-05-01T00:00:00Z,,14133 W BESSEMER,Los Angeles,,36
-118.441002,34.180953,2002-05-01T00:00:00Z,,14139 W BESSEMER,Los Angeles,,1
-118.29506,34.04576,2002-05-01T00:00:00Z,,1413 S CATALINA,Los Angeles,,4
-118.296875,34.045645,2002-05-01T00:00:00Z,,1424 S KENMORE,Los Angeles,,20
-118.461432,34.151846,2002-05-01T00:00:00Z,,15037 W DICKENS,Los Angeles,,12
-118.26109,34.06328,2002-05-01T00:00:00Z,,1536 ROCKWOOD,Los Angeles,,6
-118.444782,34.049898,2002-05-01T00:00:00Z,,1538 S BENTLEY,Los Angeles,,2
-118.27195,33.9553,2002-05-01T00:00:00Z,,154 E 89TH,Los Angeles,,2
-118.22239,34.04263,2002-05-01T00:00:00Z,,1600 E 4TH,Los Angeles,,4
-118.22239,34.04263,2002-05-01T00:00:00Z,,1600 E 4TH,Los Angeles,,4
-118.297405,34.100342,2002-05-01T00:00:00Z,,1603 N KENMORE,Los Angeles,,3
-118.30499,33.96064,2002-05-01T00:00:00Z,,1606 W 85TH,Los Angeles,,2
-118.219371,34.041641,2002-05-01T00:00:00Z,,1611 E 5TH,Los Angeles,,4
-118.46247,33.990921,2002-05-01T00:00:00Z,,1666 S ELECTRIC,Los Angeles,,3
-118.29417,34.04032,2002-05-01T00:00:00Z,,1683 W WASHINGTON,Los Angeles,,3
-118.28447,34.04266,2002-05-01T00:00:00Z,,1703 S HOOVER,Los Angeles,,3
-118.34129,34.10313,2002-05-01T00:00:00Z,,1750 N ORANGE,Los Angeles,,22
-118.36038,34.04128,2002-05-01T00:00:00Z,,1800 S CARMONA,Los Angeles,,4
-118.424452,34.055754,2002-05-01T00:00:00Z,,1827 S PANDORA,Los Angeles,,3
-118.42459,34.05576,2002-05-01T00:00:00Z,,1835 S PANDORA,Los Angeles,,5
-118.4228,34.05516,2002-06-01T00:00:00Z,,1906 S BEVERLY GLEN,Los Angeles,,4
-118.24874,34.08785,2002-06-01T00:00:00Z,,2018 N VALENTINE,Los Angeles,,2
-118.27656,34.01076,2002-06-01T00:00:00Z,,210 W MARTIN LUTHER KING JR,Los Angeles,,4
-118.277779,34.03303,2002-06-01T00:00:00Z,,2112 S PARK GROVE,Los Angeles,,27
-118.43786,34.04121,2002-06-01T00:00:00Z,,2125 S BENTLEY,Los Angeles,,3
-118.436159,34.039865,2002-06-01T00:00:00Z,,2232 S BENTLEY,Los Angeles,,6
-118.436019,34.039701,2002-06-01T00:00:00Z,,2238 S BENTLEY,Los Angeles,,8
-118.436019,34.039701,2002-06-01T00:00:00Z,,2238 S BENTLEY,Los Angeles,,1
-118.31709,34.034745,2002-06-01T00:00:00Z,,2276 W 24TH,Los Angeles,,1
-118.274684,34.065242,2002-06-01T00:00:00Z,,2317 W MIRAMAR,Los Angeles,,7
-118.27737,33.93857,2002-06-01T00:00:00Z,,231 W 108TH,Los Angeles,,2
-118.274884,34.065325,2002-06-01T00:00:00Z,,2323 W MIRAMAR,Los Angeles,,2
-118.41378,34.04985,2002-06-01T00:00:00Z,,2340 S FOX HILLS,Los Angeles,,4
-118.413919,34.049737,2002-06-01T00:00:00Z,,2344 S FOX HILLS,Los Angeles,,3
-118.413878,34.049689,2002-06-01T00:00:00Z,,2348 S FOX HILLS,Los Angeles,,1
-118.413878,34.049689,2002-06-01T00:00:00Z,,2348 S FOX HILLS,Los Angeles,,4
-118.21345,34.07429,2002-06-01T00:00:00Z,,2419 N SICHEL,Los Angeles,,4
-118.24813,34.09491,2002-06-01T00:00:00Z,,2424 N ECHO PARK,Los Angeles,,3
-118.27024,33.9643,2002-07-01T00:00:00Z,,242 E 82ND,Los Angeles,,2
-118.21784,34.03298,2002-07-01T00:00:00Z,,2449 E 7TH,Los Angeles,,2
-118.29198,33.70988,2002-11-01T00:00:00Z,,714 W 38TH,Los Angeles,,4
-118.22974,34.09445,2002-07-01T00:00:00Z,,2614 E GRANADA,Los Angeles,,2
-118.29945,34.03106,2002-07-01T00:00:00Z,,2653 KENWOOD AVE,Los Angeles,,4
-118.20398,34.04341,2002-07-01T00:00:00Z,,2729 E MICHIGAN,Los Angeles,,2
-118.20398,34.04341,2002-07-01T00:00:00Z,,2729 E MICHIGAN,Los Angeles,,2
-118.23748,34.11308,2002-07-01T00:00:00Z,,2737 W AVENUE 33,Los Angeles,,2
-118.28606,34.06107,2002-07-01T00:00:00Z,,2867 SUNSET,Los Angeles,,4
-118.272954,34.082823,2002-07-01T00:00:00Z,,2871 SUNSET,Los Angeles,,8
-118.21139,34.07041,2002-07-01T00:00:00Z,,2901 N BALDWIN,Los Angeles,,4
-118.30692,34.04838,2002-07-01T00:00:00Z,,3021 W 12TH,Los Angeles,,4
-118.30692,34.04838,2002-07-01T00:00:00Z,,3021 W 12TH,Los Angeles,,1
-118.468428,34.061952,2002-07-01T00:00:00Z,,310 S BARRINGTON,Los Angeles,,1
-118.29369,33.71778,2002-07-01T00:00:00Z,,3214 W ATWATER,Los Angeles,,2
-118.27214,34.11294,2002-07-01T00:00:00Z,,3234 N ETTRICK,Los Angeles,,2
-118.27627,34.08347,2002-07-01T00:00:00Z,,3313 W DESCANSO,Los Angeles,,1
-118.42241,34.02161,2002-07-01T00:00:00Z,,3401 S BENTLEY,Los Angeles,,1
-118.422208,34.021616,2002-08-01T00:00:00Z,,3407 S BENTLEY,Los Angeles,,4
-118.200334,34.086517,2002-08-01T00:00:00Z,,3545 N SIERRA,Los Angeles,,1
-118.31084,34.05458,2002-08-01T00:00:00Z,,3561 W SAN MARINO,Los Angeles,,6
-118.31084,34.05458,2002-08-01T00:00:00Z,,3561 W SAN MARINO,Los Angeles,,6
-118.23472,34.11628,2002-08-01T00:00:00Z,,3602 N EAGLE ROCK,Los Angeles,,2
-118.29991,34.02054,2002-08-01T00:00:00Z,,3710 S NORMANDIE,Los Angeles,,4
-118.433043,34.002767,2002-08-01T00:00:00Z,,3833 S CENTINELA,Los Angeles,,4
-118.29982,34.01474,2002-08-01T00:00:00Z,,3914 S NORMANDIE,Los Angeles,,5
-118.2812,34.09235,2002-08-01T00:00:00Z,,4016 W SANTA MONICA,Los Angeles,,3
-118.291105,33.706788,2002-08-01T00:00:00Z,,4116 S CAROLINA,Los Angeles,,4
-118.28248,34.09885,2002-08-01T00:00:00Z,,4210 CUMBERLAND,Los Angeles,,1
-118.33132,34.10988,2002-09-01T00:00:00Z,,4224 N CAHUENGA,Los Angeles,,8
-118.46014,34.06663,2002-09-01T00:00:00Z,,426 S SEPULVEDA,Los Angeles,,18
-118.45297,34.06962,2002-09-01T00:00:00Z,,427 S LANDFAIR,Los Angeles,,4
-118.45297,34.06962,2002-09-01T00:00:00Z,,427 S LANDFAIR,Los Angeles,,4
-118.45292,34.06952,2002-09-01T00:00:00Z,,433 S MIDVALE,Los Angeles,,6
-118.45292,34.06952,2002-09-01T00:00:00Z,,433 S MIDVALE,Los Angeles,,6
-118.45289,34.06932,2002-09-01T00:00:00Z,,435 S MIDVALE,Los Angeles,,4
-118.46014,34.06663,2002-09-01T00:00:00Z,,436 S SEPULVEDA,Los Angeles,,10
-118.22202,34.12766,2002-09-01T00:00:00Z,,4462 W COLLEGE VIEW,Los Angeles,,2
-118.20653,34.09632,2002-09-01T00:00:00Z,,4510 N FIGUEROA,Los Angeles,,5
-118.26128,34.0557,2002-09-01T00:00:00Z,,451 S BIXEL,Los Angeles,,39
-118.41412,34.15304,2002-10-01T00:00:00Z,,4527 N COLDWATER CANYON,Los Angeles,,8
-118.218297,34.131274,2002-10-01T00:00:00Z,,4712 N ELLENWOOD,Los Angeles,,3
-118.26596,34.00634,2002-10-01T00:00:00Z,,476 E 42ND,Los Angeles,,4
-118.30259,34.0984,2002-10-01T00:00:00Z,,5161 W SUNSET,Los Angeles,,2
-118.40136,34.16559,2002-10-01T00:00:00Z,,5224 N CORTEEN,Los Angeles,,2
-118.40136,34.16559,2002-10-01T00:00:00Z,,5224 N CORTEEN,Los Angeles,,2
-118.19943,34.11275,2002-10-01T00:00:00Z,,524 N AVENUE 54,Los Angeles,,4
-118.28381,33.99082,2002-10-01T00:00:00Z,,529 W 57TH,Los Angeles,,5
-118.16714,34.08371,2002-10-01T00:00:00Z,,5330 E EDNA,Los Angeles,,2
-118.270672,34.035849,2002-10-01T00:00:00Z,,553 W 18TH,Los Angeles,,2
-118.19216,34.11825,2002-10-01T00:00:00Z,,5800 E YORK,Los Angeles,,2
-118.19141,34.10995,2002-10-01T00:00:00Z,,5810 N FIGUEROA,Los Angeles,,2
-118.234415,33.989649,2002-10-01T00:00:00Z,,5828 S 2ND,Los Angeles,,4
-118.234415,33.989649,2002-10-01T00:00:00Z,,5828 S 2ND,Los Angeles,,4
-118.32592,34.08503,2002-10-01T00:00:00Z,,5842 WARING,Los Angeles,,4
-118.30659,34.08194,2002-10-01T00:00:00Z,,604 N SERRANO,Los Angeles,,6
-118.31366,34.06287,2002-10-01T00:00:00Z,,610 S WILTON,Los Angeles,,1
-118.32511,34.08919,2002-10-01T00:00:00Z,,6115 W ROMAINE,Los Angeles,,5
-118.27427,33.9836,2002-10-01T00:00:00Z,,6119 S MAIN,Los Angeles,,4
-118.32139,34.08228,2002-10-01T00:00:00Z,,616 N BEACHWOOD,Los Angeles,,4
-118.30996,34.06273,2002-10-01T00:00:00Z,,620 S MANHATTAN,Los Angeles,,4
-118.30996,34.06273,2002-10-01T00:00:00Z,,620 S MANHATTAN,Los Angeles,,4
-118.35495,33.98309,2002-10-01T00:00:00Z,,6212 OVERHILL,Los Angeles,,5
-118.32832,33.98327,2002-11-01T00:00:00Z,,6215 S 10TH,Los Angeles,,4
-118.18366,34.12461,2002-11-01T00:00:00Z,,6216 E ST ALBANS,Los Angeles,,1
-118.28488,33.97102,2002-11-01T00:00:00Z,,623 W 76TH,Los Angeles,,5
-118.2645,34.00361,2002-11-01T00:00:00Z,,632 E VERNON,Los Angeles,,4
-118.18365,34.11713,2002-11-01T00:00:00Z,,6363 N FIGUEROA,Los Angeles,,1
-118.331207,34.107259,2002-11-01T00:00:00Z,,6502 W CERRITOS,Los Angeles,,16
-118.45181,33.96025,2002-11-01T00:00:00Z,,6521 PACIFIC,Los Angeles,,2
-118.33274,33.97915,2002-11-01T00:00:00Z,,6553 S VICTORIA,Los Angeles,,4
-118.28586,33.97433,2002-11-01T00:00:00Z,,676 W FLORENCE,Los Angeles,,7
-118.47014,33.98476,2002-11-01T00:00:00Z,,68 E NORTH VENICE,Los Angeles,,2
-118.47014,33.98476,2002-11-01T00:00:00Z,,68 E NORTH VENICE,Los Angeles,,2
-118.492535,34.19618,2002-11-01T00:00:00Z,,6915 N HAYVENHURST,Los Angeles,,7
-118.26321,34.00134,2002-11-01T00:00:00Z,,700 E 46TH,Los Angeles,,5
-118.46215,33.99206,2002-11-01T00:00:00Z,,700 E PALMS,Los Angeles,,1
-118.27721,34.03248,2002-11-01T00:00:00Z,,719 W 23RD,Los Angeles,,2
-118.27533,34.05483,2002-12-01T00:00:00Z,,729 S BONNIE BRAE,Los Angeles,,97
-118.284429,33.750413,2002-12-01T00:00:00Z,,730 N CENTER,Los Angeles,,5
-118.2911,33.97154,2002-12-01T00:00:00Z,,7500 S VERMONT,Los Angeles,,2
-118.28212,33.96852,2002-12-01T00:00:00Z,,7800 S FIGUEROA,Los Angeles,,49
-118.29198,33.70988,2002-11-01T00:00:00Z,,714 W 38TH,Los Angeles,,1
-118.2962,34.05755,2002-12-01T00:00:00Z,,800 S KENMORE,Los Angeles,,1
-118.27748,34.03375,2002-12-01T00:00:00Z,,814 W 21ST,Los Angeles,,6
-118.32912,34.08598,2002-12-01T00:00:00Z,,821 N CAHUENGA,Los Angeles,,6
-118.331925,34.08653,2002-12-01T00:00:00Z,,844 N HUDSON,Los Angeles,,3
-118.3694,34.08667,2002-12-01T00:00:00Z,,845 N HARPER,Los Angeles,,1
-118.38297,33.95817,2002-12-01T00:00:00Z,,8725 S RAMSGATE,Los Angeles,,3
-118.324127,34.089061,2003-01-01T00:00:00Z,,815 N WILCOX,Los Angeles,,6
-118.190339,34.131167,2003-01-01T00:00:00Z,,6044 E BUENA VISTA,Los Angeles,,2
-118.232203,34.043485,2004-10-01T00:00:00Z,,341 E ROSE,Los Angeles,,2
-118.250313,34.046615,2003-01-01T00:00:00Z,,540 E BROADWAY,Los Angeles,,4
-118.265076,34.090803,2003-01-01T00:00:00Z,,1642 N SILVERWOOD,Los Angeles,,1
-118.240528,34.042099,2003-01-01T00:00:00Z,,1730 S 5TH,Los Angeles,,2
-118.288765,34.043841,2003-01-01T00:00:00Z,,1101 S MAGNOLIA,Los Angeles,,2
-118.280939,34.051952,2003-01-01T00:00:00Z,,1000 E LAKE,Los Angeles,,1
-118.280939,34.051952,2003-01-01T00:00:00Z,,1000 E LAKE,Los Angeles,,27
-118.28727,33.94485,2003-01-01T00:00:00Z,,10023 S HOOVER,Los Angeles,,6
-118.273816,33.772212,2003-01-01T00:00:00Z,,1005 W C,Los Angeles,,1
-118.281146,34.051644,2003-01-01T00:00:00Z,,1016 E LAKE,Los Angeles,,15
-118.2745,34.04813,2003-01-01T00:00:00Z,,1036 S UNION,Los Angeles,,4
-118.2745,34.04813,2003-01-01T00:00:00Z,,1036 S UNION,Los Angeles,,4
-118.30287,34.08968,2003-01-01T00:00:00Z,,1038 N KINGSLEY,Los Angeles,,6
-118.42179,34.050935,2003-01-01T00:00:00Z,,10415 W LOUISIANA,Los Angeles,,3
-118.421813,34.050844,2003-01-01T00:00:00Z,,10419 W LOUISIANA,Los Angeles,,4
-118.431678,34.062477,2003-01-01T00:00:00Z,,10545 W ASHTON,Los Angeles,,3
-118.427124,34.05331,2003-02-01T00:00:00Z,,10545 W MISSOURI,Los Angeles,,2
-118.432966,34.06076,2003-02-01T00:00:00Z,,10597 W ASHTON,Los Angeles,,3
-118.38216,34.05739,2003-02-01T00:00:00Z,,1064 S WOOSTER,Los Angeles,,7
-118.364375,34.157775,2003-02-01T00:00:00Z,,10721 W CAMARILLO,Los Angeles,,2
-118.43771,34.05672,2003-02-01T00:00:00Z,,10757 W WILKINS,Los Angeles,,3
-118.43788,34.05669,2003-02-01T00:00:00Z,,10761 W WILKINS,Los Angeles,,3
-118.441087,34.059389,2003-02-01T00:00:00Z,,10820 W WILSHIRE,Los Angeles,,9
-118.44279,34.0558,2003-02-01T00:00:00Z,,10910 W ROCHESTER,Los Angeles,,9
-118.39357,34.05687,2003-02-01T00:00:00Z,,1102 S REXFORD,Los Angeles,,14
-118.373934,34.144824,2003-02-01T00:00:00Z,,11172 W AQUA VISTA,Los Angeles,,18
-118.373934,34.144824,2003-02-01T00:00:00Z,,11172 W AQUA VISTA,Los Angeles,,2
-118.2539,33.93241,2003-02-01T00:00:00Z,,11220 S CENTRAL,Los Angeles,,3
-118.25768,34.07557,2003-02-01T00:00:00Z,,1130 N ECHO PARK,Los Angeles,,3
-118.46706,34.07651,2003-02-01T00:00:00Z,,11357 W OVADA,Los Angeles,,8
-118.25379,34.01786,2003-03-01T00:00:00Z,,1140 E ADAMS,Los Angeles,,2
-118.40702,33.99328,2003-03-01T00:00:00Z,,11516 W BRADSON,Los Angeles,,4
-118.40706,33.9931,2003-03-01T00:00:00Z,,11520 W BRADSON,Los Angeles,,1
-118.465091,34.056782,2003-03-01T00:00:00Z,,11607 W MONTANA,Los Angeles,,22
-118.25493,33.99683,2003-03-01T00:00:00Z,,1162 E 51ST,Los Angeles,,3
-118.25494,33.99633,2003-03-01T00:00:00Z,,1165 E 52ND,Los Angeles,,2
-118.25481,33.99633,2003-03-01T00:00:00Z,,1167 E 52ND,Los Angeles,,4
-118.46334,34.05,2003-03-01T00:00:00Z,,11738 W KIOWA,Los Angeles,,10
-118.463574,34.050046,2003-03-01T00:00:00Z,,11742 W KIOWA,Los Angeles,,10
-118.390115,34.140866,2003-03-01T00:00:00Z,,11817 LAURELWOOD,Los Angeles,,5
-118.393064,34.146006,2003-03-01T00:00:00Z,,12017 W GUERIN,Los Angeles,,4
-118.38185,34.05558,2003-03-01T00:00:00Z,,1201 S SHENANDOAH,Los Angeles,,4
-118.2542,34.06314,2003-03-01T00:00:00Z,,1201 W COURT,Los Angeles,,4
-118.39309,34.14616,2003-03-01T00:00:00Z,,12021 W GUERIN,Los Angeles,,4
-118.393163,34.146036,2003-03-01T00:00:00Z,,12027 W GUERIN,Los Angeles,,6
-118.393596,34.144923,2003-03-01T00:00:00Z,,12032 W HOFFMAN,Los Angeles,,4
-118.393661,34.145257,2003-03-01T00:00:00Z,,12033 W HOFFMAN,Los Angeles,,3
